ndvi_id,latitude,longitude,date,ndvi,vegetation_health
NDVI04676,19.801191,74.358395,2025-04-09,0.054,Bare/Water
NDVI04677,19.869272,74.391805,2022-06-03,0.413,Moderate
NDVI04678,19.84138,74.439259,2020-11-30,0.195,Sparse
NDVI04679,19.871032,74.454323,2025-03-14,-0.439,Bare/Water
NDVI04680,19.831108,74.561414,2018-01-03,0.095,Bare/Water
NDVI04681,19.833681,74.405468,2022-05-14,0.297,Sparse
NDVI04682,19.908044,74.503923,2022-01-29,0.119,Sparse
NDVI04683,19.892891,74.509282,2022-08-21,0.604,Healthy
NDVI04684,19.808132,74.553835,2025-01-10,0.111,Sparse
NDVI04685,19.838727,74.537988,2018-09-08,0.712,Very Healthy
NDVI04686,19.876019,74.453237,2016-09-28,0.457,Moderate
NDVI04687,19.865867,74.599551,2025-09-05,0.687,Healthy
NDVI04688,19.93251,74.509223,2018-12-26,-0.135,Bare/Water
NDVI04689,19.8248,74.395659,2016-12-02,0.065,Bare/Water
NDVI04690,19.942893,74.547416,2018-08-02,0.475,Moderate
NDVI04691,19.876599,74.351431,2025-05-12,0.223,Sparse
NDVI04692,19.880849,74.427817,2024-07-16,0.414,Moderate
NDVI04693,19.832172,74.400734,2019-05-27,0.209,Sparse
NDVI04694,19.902628,74.483586,2016-09-23,0.654,Healthy
NDVI04695,19.914992,74.388526,2016-10-17,0.748,Very Healthy
NDVI04696,19.822126,74.535756,2021-08-21,0.549,Healthy
NDVI04697,19.922537,74.397312,2017-03-31,-0.146,Bare/Water
NDVI04698,19.847506,74.505892,2017-02-07,-0.262,Bare/Water
NDVI04699,19.924811,74.404217,2025-06-07,0.418,Moderate
NDVI04700,19.830202,74.474879,2023-04-06,0.061,Bare/Water
NDVI04701,19.810063,74.557847,2018-09-07,0.598,Healthy
NDVI04702,19.851387,74.372455,2025-09-01,0.634,Healthy
NDVI04703,19.874437,74.356035,2022-09-01,0.53,Healthy
NDVI04704,19.811802,74.378249,2017-08-29,0.538,Healthy
NDVI04705,19.811261,74.564364,2026-02-06,-0.041,Bare/Water
NDVI04706,19.889853,74.392419,2020-05-30,0.248,Sparse
NDVI04707,19.918319,74.432957,2022-11-01,0.487,Moderate
NDVI04708,19.810195,74.554276,2019-08-23,0.48,Moderate
NDVI04709,19.894396,74.565708,2024-03-22,0.005,Bare/Water
NDVI04710,19.814334,74.454656,2022-10-23,0.467,Moderate
NDVI04711,19.824155,74.4352,2025-10-20,0.521,Healthy
NDVI04712,19.881897,74.362726,2020-12-24,0.057,Bare/Water
NDVI04713,19.836648,74.416888,2026-07-22,0.65,Healthy
NDVI04714,19.839283,74.42465,2017-03-04,0.081,Bare/Water
NDVI04715,19.859563,74.528703,2025-11-25,0.132,Sparse
NDVI04716,19.898476,74.493858,2026-06-23,0.383,Moderate
NDVI04717,19.87941,74.587967,2019-03-11,-0.069,Bare/Water
NDVI04718,19.93332,74.571373,2018-08-19,0.75,Very Healthy
NDVI04719,19.869094,74.410381,2021-08-13,0.71,Very Healthy
NDVI04720,19.918654,74.350508,2023-06-12,0.365,Moderate
NDVI04721,19.811889,74.50013,2018-04-10,0.114,Sparse
NDVI04722,19.802409,74.432268,2019-10-31,0.287,Sparse
NDVI04723,19.839275,74.510787,2021-02-05,-0.126,Bare/Water
NDVI04724,19.879012,74.357487,2019-08-14,0.53,Healthy
NDVI04725,19.820407,74.51983,2025-05-08,0.115,Sparse
NDVI04726,19.829567,74.579073,2024-02-24,-0.112,Bare/Water
NDVI04727,19.946357,74.486959,2020-01-31,-0.109,Bare/Water
NDVI04728,19.827652,74.391542,2020-06-18,0.144,Sparse
NDVI04729,19.883863,74.524446,2017-07-16,0.648,Healthy
NDVI04730,19.84795,74.444694,2016-08-11,0.612,Healthy
NDVI04731,19.945721,74.576929,2021-11-10,0.275,Sparse
NDVI04732,19.830596,74.538733,2022-02-27,-0.05,Bare/Water
NDVI04733,19.899512,74.361268,2019-06-25,0.395,Moderate
NDVI04734,19.842839,74.366379,2019-08-20,0.451,Moderate
NDVI04735,19.935039,74.592979,2019-03-29,-0.041,Bare/Water
NDVI04736,19.8664,74.51571,2017-11-27,0.273,Sparse
NDVI04737,19.915569,74.570218,2024-12-26,-0.123,Bare/Water
NDVI04738,19.92857,74.573573,2017-05-12,0.055,Bare/Water
NDVI04739,19.933316,74.516892,2018-03-20,-0.17,Bare/Water
NDVI04740,19.852956,74.591437,2023-05-07,0.161,Sparse
NDVI04741,19.857507,74.470045,2018-07-03,0.523,Healthy
NDVI04742,19.907237,74.518051,2019-06-09,0.318,Moderate
NDVI04743,19.832674,74.438241,2017-02-16,0.083,Bare/Water
NDVI04744,19.830799,74.504475,2024-07-09,0.506,Healthy
NDVI04745,19.905133,74.555228,2026-03-01,-0.05,Bare/Water
NDVI04746,19.833248,74.58396,2022-08-07,0.515,Healthy
NDVI04747,19.876105,74.415333,2018-02-15,-0.147,Bare/Water
NDVI04748,19.85721,74.386868,2018-05-11,0.119,Sparse
NDVI04749,19.916898,74.560246,2019-05-02,-0.208,Bare/Water
NDVI04750,19.848789,74.532664,2017-03-20,-0.013,Bare/Water
NDVI04751,19.907433,74.581582,2023-06-27,0.347,Moderate
NDVI04752,19.946897,74.478046,2020-01-16,0.005,Bare/Water
NDVI04753,19.910963,74.485059,2025-03-29,0.053,Bare/Water
NDVI04754,19.811992,74.503462,2018-02-10,-0.161,Bare/Water
NDVI04755,19.822113,74.487437,2021-10-11,0.729,Very Healthy
NDVI04756,19.946488,74.450257,2021-06-23,0.425,Moderate
NDVI04757,19.869279,74.409693,2019-12-31,0.238,Sparse
NDVI04758,19.819005,74.581808,2020-07-21,0.453,Moderate
NDVI04759,19.902814,74.598887,2023-03-09,-0.066,Bare/Water
NDVI04760,19.826776,74.57855,2022-10-31,0.453,Moderate
NDVI04761,19.938571,74.582511,2024-02-07,-0.188,Bare/Water
NDVI04762,19.846098,74.465777,2018-02-11,0.116,Sparse
NDVI04763,19.900421,74.562781,2020-10-07,0.723,Very Healthy
NDVI04764,19.807633,74.56581,2017-04-01,0.02,Bare/Water
NDVI04765,19.909974,74.535572,2023-03-28,-0.085,Bare/Water
NDVI04766,19.864965,74.495002,2017-01-20,0.025,Bare/Water
NDVI04767,19.899321,74.481487,2017-11-01,0.591,Healthy
NDVI04768,19.857654,74.39317,2023-01-31,0.155,Sparse
NDVI04769,19.887097,74.588519,2022-09-06,0.73,Very Healthy
NDVI04770,19.919054,74.436725,2021-04-20,0.114,Sparse
NDVI04771,19.911214,74.388313,2023-02-01,0.018,Bare/Water
NDVI04772,19.896244,74.406743,2026-03-02,-0.23,Bare/Water
NDVI04773,19.876091,74.401575,2020-06-30,0.422,Moderate
NDVI04774,19.903801,74.555516,2021-08-14,0.67,Healthy
NDVI04775,19.874036,74.376124,2023-08-07,0.57,Healthy
NDVI04776,19.825354,74.422516,2024-04-22,0.126,Sparse
NDVI04777,19.838205,74.409895,2018-06-30,0.396,Moderate
NDVI04778,19.857164,74.446191,2022-12-06,0.14,Sparse
NDVI04779,19.828368,74.558149,2017-09-01,0.421,Moderate
NDVI04780,19.917181,74.402196,2021-02-14,0.001,Bare/Water
NDVI04781,19.913523,74.3541,2023-12-27,-0.128,Bare/Water
NDVI04782,19.914768,74.482849,2022-02-08,-0.245,Bare/Water
NDVI04783,19.820369,74.379895,2020-11-09,0.261,Sparse
NDVI04784,19.922228,74.555204,2017-08-18,0.434,Moderate
NDVI04785,19.926599,74.411443,2017-09-16,0.363,Moderate
NDVI04786,19.829302,74.425962,2022-06-25,0.247,Sparse
NDVI04787,19.820471,74.429852,2022-10-17,0.288,Sparse
NDVI04788,19.817687,74.454291,2022-08-09,0.846,Very Healthy
NDVI04789,19.87162,74.523683,2026-05-13,0.259,Sparse
NDVI04790,19.874357,74.595228,2026-04-14,-0.148,Bare/Water
NDVI04791,19.846992,74.35773,2018-07-14,0.475,Moderate
NDVI04792,19.876488,74.484694,2026-04-04,-0.161,Bare/Water
NDVI04793,19.947757,74.513516,2024-01-07,0.313,Moderate
NDVI04794,19.943857,74.412286,2025-02-25,-0.1,Bare/Water
NDVI04795,19.884905,74.397201,2018-06-08,0.222,Sparse
NDVI04796,19.836154,74.512695,2018-02-12,-0.041,Bare/Water
NDVI04797,19.809974,74.599659,2018-08-30,0.601,Healthy
NDVI04798,19.894353,74.544175,2025-06-07,0.373,Moderate
NDVI04799,19.929827,74.581651,2017-09-14,0.597,Healthy
NDVI04800,19.804914,74.484624,2019-05-08,0.033,Bare/Water
NDVI04801,19.938177,74.416202,2021-10-27,0.363,Moderate
NDVI04802,19.820077,74.486762,2025-08-30,0.548,Healthy
NDVI04803,19.850272,74.351989,2019-07-06,0.424,Moderate
NDVI04804,19.925593,74.369167,2020-01-16,-0.085,Bare/Water
NDVI04805,19.873233,74.45057,2017-08-13,0.48,Moderate
NDVI04806,19.880204,74.492234,2018-08-05,0.413,Moderate
NDVI04807,19.860988,74.402261,2020-09-30,0.534,Healthy
NDVI04808,19.865332,74.584753,2017-05-05,-0.011,Bare/Water
NDVI04809,19.894595,74.4932,2022-12-31,0.074,Bare/Water
NDVI04810,19.904087,74.417257,2018-08-07,0.886,Very Healthy
NDVI04811,19.850623,74.36803,2026-06-16,0.407,Moderate
NDVI04812,19.856599,74.517575,2022-11-03,0.179,Sparse
NDVI04813,19.932002,74.565045,2023-04-16,0.277,Sparse
NDVI04814,19.937999,74.53257,2021-02-03,0.023,Bare/Water
NDVI04815,19.907635,74.510414,2020-02-01,-0.119,Bare/Water
NDVI04816,19.868677,74.538247,2025-02-14,0.015,Bare/Water
NDVI04817,19.883462,74.49759,2019-10-23,0.542,Healthy
NDVI04818,19.812955,74.599228,2021-03-09,-0.021,Bare/Water
NDVI04819,19.846204,74.51095,2021-05-27,0.363,Moderate
NDVI04820,19.931479,74.35128,2025-12-08,0.266,Sparse
NDVI04821,19.80897,74.444052,2018-12-15,0.269,Sparse
NDVI04822,19.921377,74.539519,2025-03-25,0.103,Sparse
NDVI04823,19.945118,74.570068,2026-07-16,0.644,Healthy
NDVI04824,19.854298,74.483883,2026-05-17,0.112,Sparse
NDVI04825,19.89927,74.394816,2021-09-17,0.359,Moderate
NDVI04826,19.865211,74.461031,2022-08-10,0.516,Healthy
NDVI04827,19.895372,74.519932,2024-06-10,0.316,Moderate
NDVI04828,19.852545,74.55944,2025-08-19,0.637,Healthy
NDVI04829,19.869331,74.592795,2023-08-02,0.816,Very Healthy
NDVI04830,19.853157,74.455873,2018-11-15,0.404,Moderate
NDVI04831,19.813624,74.586371,2021-07-03,0.315,Moderate
NDVI04832,19.924578,74.392939,2017-05-23,0.136,Sparse
NDVI04833,19.805993,74.520716,2022-12-13,0.108,Sparse
NDVI04834,19.935555,74.430241,2018-08-01,0.631,Healthy
NDVI04835,19.938322,74.368666,2020-03-23,-0.036,Bare/Water
NDVI04836,19.920715,74.478546,2020-02-07,0.002,Bare/Water
NDVI04837,19.89488,74.579331,2024-02-05,-0.034,Bare/Water
NDVI04838,19.923657,74.46506,2019-10-15,0.505,Healthy
NDVI04839,19.938507,74.491863,2017-11-03,0.444,Moderate
NDVI04840,19.941007,74.505079,2018-10-17,0.467,Moderate
NDVI04841,19.9391,74.502161,2021-12-14,0.389,Moderate
NDVI04842,19.849369,74.409939,2022-11-09,0.362,Moderate
NDVI04843,19.806284,74.478809,2023-02-19,-0.073,Bare/Water
NDVI04844,19.885042,74.381494,2026-03-25,-0.067,Bare/Water
NDVI04845,19.937797,74.362648,2022-10-06,0.601,Healthy
NDVI04846,19.909564,74.56656,2025-07-01,0.497,Moderate
NDVI04847,19.943596,74.427906,2016-12-03,0.138,Sparse
NDVI04848,19.911411,74.481121,2022-03-15,0.032,Bare/Water
NDVI04849,19.880386,74.553984,2022-03-01,-0.283,Bare/Water
NDVI04850,19.845683,74.584104,2025-06-11,0.474,Moderate
NDVI04851,19.829397,74.590292,2021-07-25,0.482,Moderate
NDVI04852,19.937841,74.570888,2026-05-01,0.134,Sparse
NDVI04853,19.902413,74.436453,2022-01-27,-0.255,Bare/Water
NDVI04854,19.801066,74.435521,2018-04-20,-0.04,Bare/Water
NDVI04855,19.842613,74.49846,2016-10-02,0.427,Moderate
NDVI04856,19.869624,74.485102,2019-07-05,0.527,Healthy
NDVI04857,19.801014,74.574538,2026-05-24,0.087,Bare/Water
NDVI04858,19.881582,74.352047,2021-12-27,0.021,Bare/Water
NDVI04859,19.903881,74.46557,2021-12-13,0.106,Sparse
NDVI04860,19.879962,74.386719,2022-10-25,0.422,Moderate
NDVI04861,19.818549,74.556355,2021-12-17,0.032,Bare/Water
NDVI04862,19.890155,74.548722,2018-09-02,0.642,Healthy
NDVI04863,19.938243,74.404325,2019-11-01,0.536,Healthy
NDVI04864,19.907206,74.358573,2020-01-17,0.1,Sparse
NDVI04865,19.829721,74.529188,2020-02-17,-0.165,Bare/Water
NDVI04866,19.85475,74.509804,2023-02-10,0.111,Sparse
NDVI04867,19.87342,74.529697,2018-06-16,0.322,Moderate
NDVI04868,19.807951,74.542736,2022-06-07,0.34,Moderate
NDVI04869,19.819945,74.471758,2025-06-30,0.335,Moderate
NDVI04870,19.886234,74.554408,2025-08-27,0.683,Healthy
NDVI04871,19.817294,74.458826,2017-12-05,0.313,Moderate
NDVI04872,19.854479,74.387673,2023-01-26,0.205,Sparse
NDVI04873,19.834219,74.419046,2024-01-27,0.048,Bare/Water
NDVI04874,19.909134,74.38976,2019-09-17,0.492,Moderate
NDVI04875,19.815398,74.49827,2024-11-22,0.208,Sparse
NDVI04876,19.841988,74.393135,2017-12-13,0.189,Sparse
NDVI04877,19.875825,74.447946,2019-06-13,0.231,Sparse
NDVI04878,19.901196,74.38811,2025-09-22,0.679,Healthy
NDVI04879,19.898573,74.508253,2017-08-11,0.646,Healthy
NDVI04880,19.822194,74.456459,2025-01-31,0.071,Bare/Water
NDVI04881,19.889854,74.488833,2021-12-29,0.04,Bare/Water
NDVI04882,19.898182,74.389769,2018-03-28,-0.043,Bare/Water
NDVI04883,19.936871,74.450846,2022-12-01,0.081,Bare/Water
NDVI04884,19.803052,74.509614,2016-11-21,0.361,Moderate
NDVI04885,19.911169,74.545669,2025-03-20,-0.197,Bare/Water
NDVI04886,19.939755,74.380619,2022-08-23,0.609,Healthy
NDVI04887,19.84451,74.59413,2023-02-21,-0.173,Bare/Water
NDVI04888,19.836476,74.531289,2020-09-26,0.646,Healthy
NDVI04889,19.917901,74.354501,2025-11-05,0.38,Moderate
NDVI04890,19.802553,74.513547,2017-04-03,-0.091,Bare/Water
NDVI04891,19.832485,74.415919,2017-11-17,0.365,Moderate
NDVI04892,19.92362,74.390624,2021-06-19,0.517,Healthy
NDVI04893,19.906468,74.531251,2019-02-11,-0.152,Bare/Water
NDVI04894,19.827924,74.564815,2024-02-13,-0.009,Bare/Water
NDVI04895,19.885807,74.417971,2019-06-13,0.38,Moderate
NDVI04896,19.89079,74.598352,2021-05-18,0.088,Bare/Water
NDVI04897,19.83728,74.487633,2024-09-22,0.334,Moderate
NDVI04898,19.945416,74.574631,2022-09-12,0.797,Very Healthy
NDVI04899,19.923721,74.548073,2021-11-13,0.21,Sparse
NDVI04900,19.837108,74.430885,2021-10-05,0.566,Healthy
NDVI04901,19.83406,74.377861,2023-07-24,0.577,Healthy
NDVI04902,19.881896,74.359607,2018-12-26,0.2,Sparse
NDVI04903,19.912335,74.467762,2023-03-08,-0.19,Bare/Water
NDVI04904,19.839254,74.510138,2017-05-12,0.225,Sparse
NDVI04905,19.895532,74.480329,2026-01-06,0.064,Bare/Water
NDVI04906,19.944524,74.475719,2024-01-23,0.033,Bare/Water
NDVI04907,19.878011,74.456006,2017-03-16,-0.281,Bare/Water
NDVI04908,19.863195,74.523419,2024-07-23,0.518,Healthy
NDVI04909,19.941616,74.385143,2021-04-16,0.165,Sparse
NDVI04910,19.908514,74.575403,2021-05-15,0.273,Sparse
NDVI04911,19.891376,74.573828,2016-10-02,0.648,Healthy
NDVI04912,19.921239,74.583295,2025-05-25,0.036,Bare/Water
NDVI04913,19.874829,74.598041,2020-06-21,0.355,Moderate
NDVI04914,19.823277,74.387602,2019-10-21,0.331,Moderate
NDVI04915,19.813097,74.567988,2020-11-16,0.409,Moderate
NDVI04916,19.918979,74.42499,2023-10-13,0.552,Healthy
NDVI04917,19.888318,74.426227,2024-07-12,0.434,Moderate
NDVI04918,19.880036,74.374659,2018-03-22,-0.321,Bare/Water
NDVI04919,19.922343,74.592707,2018-07-30,0.534,Healthy
NDVI04920,19.884674,74.510845,2020-11-14,0.323,Moderate
NDVI04921,19.932606,74.580094,2019-10-05,0.53,Healthy
NDVI04922,19.867876,74.588982,2024-03-14,-0.119,Bare/Water
NDVI04923,19.920339,74.500251,2025-10-05,0.607,Healthy
NDVI04924,19.937734,74.568328,2025-12-07,0.119,Sparse
NDVI04925,19.901837,74.574924,2021-05-25,0.16,Sparse
NDVI04926,19.897974,74.491842,2020-11-19,0.327,Moderate
NDVI04927,19.812276,74.576658,2021-05-15,0.19,Sparse
NDVI04928,19.901538,74.416474,2021-05-01,0.217,Sparse
NDVI04929,19.874912,74.45212,2018-03-13,-0.092,Bare/Water
NDVI04930,19.936632,74.501489,2026-05-28,0.216,Sparse
NDVI04931,19.91768,74.535237,2023-11-04,0.352,Moderate
NDVI04932,19.847842,74.59912,2017-01-06,0.09,Bare/Water
NDVI04933,19.917804,74.479518,2025-11-16,0.481,Moderate
NDVI04934,19.913709,74.528645,2018-07-06,0.461,Moderate
NDVI04935,19.902092,74.569105,2026-01-18,-0.046,Bare/Water
NDVI04936,19.943945,74.568294,2025-10-26,0.744,Very Healthy
NDVI04937,19.888611,74.452259,2019-10-23,0.483,Moderate
NDVI04938,19.908665,74.495422,2018-12-22,0.228,Sparse
NDVI04939,19.832598,74.466368,2018-01-21,0.078,Bare/Water
NDVI04940,19.943831,74.407847,2022-04-27,0.32,Moderate
NDVI04941,19.860496,74.589158,2020-11-15,0.428,Moderate
NDVI04942,19.856536,74.519706,2023-03-18,-0.236,Bare/Water
NDVI04943,19.811508,74.518712,2022-10-21,0.344,Moderate
NDVI04944,19.812799,74.524375,2021-12-21,0.167,Sparse
NDVI04945,19.896442,74.372234,2025-12-06,0.118,Sparse
NDVI04946,19.881723,74.438701,2025-04-07,-0.048,Bare/Water
NDVI04947,19.830319,74.409398,2023-02-26,-0.165,Bare/Water
NDVI04948,19.851941,74.378693,2021-04-17,0.064,Bare/Water
NDVI04949,19.877515,74.375662,2020-01-16,-0.142,Bare/Water
NDVI04950,19.812099,74.470172,2026-07-10,0.531,Healthy
NDVI04951,19.947117,74.532505,2022-04-13,0.068,Bare/Water
NDVI04952,19.846897,74.483293,2018-11-27,0.06,Bare/Water
NDVI04953,19.845056,74.458329,2025-12-20,-0.082,Bare/Water
NDVI04954,19.838434,74.561162,2020-12-21,0.197,Sparse
NDVI04955,19.896766,74.35556,2026-07-20,0.369,Moderate
NDVI04956,19.823783,74.364441,2019-08-02,0.69,Healthy
NDVI04957,19.946609,74.55157,2025-03-02,-0.036,Bare/Water
NDVI04958,19.912677,74.562099,2017-01-12,0.222,Sparse
NDVI04959,19.936384,74.572319,2020-04-29,-0.075,Bare/Water
NDVI04960,19.896794,74.39223,2025-04-13,-0.038,Bare/Water
NDVI04961,19.814953,74.410807,2020-01-08,0.189,Sparse
NDVI04962,19.804089,74.406765,2018-06-14,0.566,Healthy
NDVI04963,19.806746,74.569856,2025-01-05,-0.173,Bare/Water
NDVI04964,19.898321,74.503353,2022-04-22,0.047,Bare/Water
NDVI04965,19.80481,74.467065,2017-05-28,0.163,Sparse
NDVI04966,19.903343,74.400746,2019-02-10,-0.091,Bare/Water
NDVI04967,19.860605,74.478118,2019-12-04,0.191,Sparse
NDVI04968,19.94555,74.574916,2020-09-13,0.566,Healthy
NDVI04969,19.949108,74.580369,2020-01-13,-0.098,Bare/Water
NDVI04970,19.868399,74.467246,2022-09-22,0.607,Healthy
NDVI04971,19.940291,74.480932,2023-11-18,0.187,Sparse
NDVI04972,19.930368,74.433173,2023-11-01,0.475,Moderate
NDVI04973,19.922875,74.366784,2024-09-06,0.593,Healthy
NDVI04974,19.801244,74.430813,2023-01-15,0.164,Sparse
NDVI04975,19.885638,74.556975,2019-06-15,0.416,Moderate
NDVI04976,19.86741,74.568076,2018-08-03,0.395,Moderate
NDVI04977,19.841475,74.573529,2018-12-10,0.085,Bare/Water
NDVI04978,19.899585,74.449314,2021-01-19,-0.079,Bare/Water
NDVI04979,19.839595,74.41344,2021-06-10,0.23,Sparse
NDVI04980,19.843707,74.444306,2019-07-04,0.661,Healthy
NDVI04981,19.888192,74.403424,2020-02-03,-0.163,Bare/Water
NDVI04982,19.861071,74.381533,2021-09-26,0.404,Moderate
NDVI04983,19.907697,74.416386,2025-01-31,-0.007,Bare/Water
NDVI04984,19.890227,74.424715,2024-04-01,-0.004,Bare/Water
NDVI04985,19.908544,74.495267,2019-02-21,-0.183,Bare/Water
NDVI04986,19.887367,74.561765,2019-07-27,0.379,Moderate
NDVI04987,19.828818,74.505174,2025-03-22,-0.303,Bare/Water
NDVI04988,19.900083,74.556595,2019-07-14,0.238,Sparse
NDVI04989,19.843121,74.413314,2021-01-15,-0.237,Bare/Water
NDVI04990,19.870741,74.55984,2023-03-18,-0.148,Bare/Water
NDVI04991,19.824217,74.472975,2018-01-17,0.051,Bare/Water
NDVI04992,19.940042,74.598846,2022-12-31,-0.15,Bare/Water
NDVI04993,19.85928,74.551087,2018-07-24,0.619,Healthy
NDVI04994,19.864017,74.532803,2023-11-24,0.122,Sparse
NDVI04995,19.944093,74.524324,2018-02-17,-0.038,Bare/Water
NDVI04996,19.825365,74.360483,2021-11-19,0.295,Sparse
NDVI04997,19.843546,74.537497,2021-12-15,0.112,Sparse
NDVI04998,19.868827,74.447923,2025-01-17,-0.115,Bare/Water
NDVI04999,19.819198,74.549133,2016-09-02,0.662,Healthy
NDVI05000,19.928838,74.496123,2023-08-09,0.574,Healthy
NDVI05001,19.91422,74.587511,2019-09-21,0.88,Very Healthy
NDVI05002,19.872008,74.534264,2024-01-24,-0.196,Bare/Water
NDVI05003,19.882593,74.539278,2026-07-01,0.281,Sparse
NDVI05004,19.84714,74.583833,2018-07-30,0.572,Healthy
NDVI05005,19.804979,74.38541,2020-09-23,0.507,Healthy
NDVI05006,19.80028,74.432027,2024-05-18,0.214,Sparse
NDVI05007,19.925701,74.381291,2024-12-05,0.191,Sparse
NDVI05008,19.818756,74.369241,2025-09-14,0.577,Healthy
NDVI05009,19.825865,74.44315,2022-03-30,-0.275,Bare/Water
NDVI05010,19.824372,74.511954,2023-08-19,0.512,Healthy
NDVI05011,19.918977,74.391947,2017-11-17,0.396,Moderate
NDVI05012,19.870122,74.549359,2018-09-29,0.647,Healthy
NDVI05013,19.890574,74.464507,2020-02-09,-0.12,Bare/Water
NDVI05014,19.832957,74.353843,2017-10-04,0.682,Healthy
NDVI05015,19.886501,74.439163,2020-06-01,0.351,Moderate
NDVI05016,19.921347,74.512815,2016-11-30,0.196,Sparse
NDVI05017,19.930594,74.504708,2019-11-25,0.305,Moderate
NDVI05018,19.82753,74.424886,2020-02-01,-0.095,Bare/Water
NDVI05019,19.844892,74.519547,2025-10-24,0.508,Healthy
NDVI05020,19.881321,74.505285,2021-02-20,0.049,Bare/Water
NDVI05021,19.941746,74.453977,2017-09-24,0.471,Moderate
NDVI05022,19.801558,74.435453,2021-12-28,0.037,Bare/Water
NDVI05023,19.879275,74.587174,2024-05-05,-0.255,Bare/Water
NDVI05024,19.919034,74.585013,2024-04-06,-0.04,Bare/Water
NDVI05025,19.892035,74.594499,2021-05-28,0.444,Moderate
NDVI05026,19.895717,74.482042,2023-08-28,0.684,Healthy
NDVI05027,19.847364,74.548742,2017-08-12,0.472,Moderate
NDVI05028,19.93196,74.445808,2018-09-03,0.512,Healthy
NDVI05029,19.937017,74.439034,2019-07-24,0.633,Healthy
NDVI05030,19.915801,74.380196,2019-03-16,-0.092,Bare/Water
NDVI05031,19.838875,74.558281,2018-05-06,0.265,Sparse
NDVI05032,19.889336,74.435692,2021-12-09,0.213,Sparse
NDVI05033,19.85174,74.484652,2018-03-29,-0.014,Bare/Water
NDVI05034,19.911348,74.428166,2024-06-30,0.457,Moderate
NDVI05035,19.92586,74.456689,2026-08-03,0.615,Healthy
NDVI05036,19.826849,74.444835,2023-06-14,0.476,Moderate
NDVI05037,19.850891,74.390813,2025-03-05,-0.028,Bare/Water
NDVI05038,19.866186,74.451638,2021-02-13,-0.106,Bare/Water
NDVI05039,19.927157,74.469971,2025-03-01,0.035,Bare/Water
NDVI05040,19.813415,74.37548,2017-10-12,0.602,Healthy
NDVI05041,19.830084,74.564267,2018-05-14,0.063,Bare/Water
NDVI05042,19.817662,74.413729,2024-05-04,0.131,Sparse
NDVI05043,19.91699,74.383095,2022-06-15,0.354,Moderate
NDVI05044,19.946281,74.54592,2024-06-19,0.687,Healthy
NDVI05045,19.929983,74.369391,2025-03-20,0.066,Bare/Water
NDVI05046,19.818523,74.592231,2018-06-16,0.457,Moderate
NDVI05047,19.914411,74.352032,2016-10-22,0.591,Healthy
NDVI05048,19.944319,74.552506,2025-09-13,0.598,Healthy
NDVI05049,19.859939,74.386772,2022-08-14,0.4,Moderate
NDVI05050,19.918962,74.425949,2023-12-05,0.119,Sparse
NDVI05051,19.922258,74.574494,2020-06-29,0.378,Moderate
NDVI05052,19.877783,74.549355,2016-11-20,0.288,Sparse
NDVI05053,19.853439,74.449175,2021-04-26,-0.139,Bare/Water
NDVI05054,19.881034,74.589418,2016-08-03,0.537,Healthy
NDVI05055,19.89996,74.536513,2024-08-08,0.545,Healthy
NDVI05056,19.945857,74.355379,2018-12-10,0.143,Sparse
NDVI05057,19.915035,74.510574,2018-12-25,0.208,Sparse
NDVI05058,19.866876,74.391517,2018-04-24,-0.015,Bare/Water
NDVI05059,19.90308,74.378436,2019-01-15,-0.044,Bare/Water
NDVI05060,19.912955,74.501199,2026-04-07,-0.088,Bare/Water
NDVI05061,19.937716,74.382762,2024-02-17,-0.125,Bare/Water
NDVI05062,19.819667,74.35168,2019-05-12,0.231,Sparse
NDVI05063,19.929355,74.428392,2022-10-20,0.539,Healthy
NDVI05064,19.815241,74.546289,2025-10-14,0.502,Healthy
NDVI05065,19.931442,74.566376,2025-05-06,-0.056,Bare/Water
NDVI05066,19.869679,74.421385,2022-07-02,0.439,Moderate
NDVI05067,19.93415,74.375045,2023-09-08,0.484,Moderate
