weather_id,date,temperature_c,rainfall_mm,humidity_pct,wind_speed_kmph,pressure_hpa,uv_index
WX02261,2022-10-09,20.7,42.2,21.1,11.2,1010.8,5.8
WX02262,2022-10-10,24.6,0.0,33.8,16.6,1002.1,5.3
WX02263,2022-10-11,23.8,50.1,24.9,12.2,1005.1,5.4
WX02264,2022-10-12,23.7,0.0,31.0,4.5,1011.9,5.5
WX02265,2022-10-13,23.1,0.0,39.1,10.5,1006.3,5.0
WX02266,2022-10-14,22.7,0.0,33.2,8.1,1002.0,2.2
WX02267,2022-10-15,18.7,0.0,18.7,16.4,1005.9,3.7
WX02268,2022-10-16,21.9,0.0,45.7,2.5,1005.7,3.7
WX02269,2022-10-17,24.6,0.0,32.4,10.5,1010.0,4.5
WX02270,2022-10-18,20.5,23.0,40.8,13.6,1009.0,6.3
WX02271,2022-10-19,21.3,14.7,40.3,7.3,1006.3,4.7
WX02272,2022-10-20,21.0,0.0,35.0,8.4,1008.6,5.4
WX02273,2022-10-21,22.3,21.4,38.8,12.9,1012.3,5.3
WX02274,2022-10-22,24.2,0.0,29.5,12.9,1015.7,6.3
WX02275,2022-10-23,22.2,0.0,40.6,9.1,1006.9,6.4
WX02276,2022-10-24,20.6,0.0,37.1,1.0,1012.0,3.7
WX02277,2022-10-25,20.7,0.0,47.0,8.2,1009.4,4.1
WX02278,2022-10-26,19.9,0.0,39.4,9.8,1003.7,4.1
WX02279,2022-10-27,23.4,0.0,50.4,6.9,1007.9,4.4
WX02280,2022-10-28,20.3,36.9,40.3,15.0,1006.9,5.7
WX02281,2022-10-29,17.5,19.8,16.3,13.3,1006.6,3.7
WX02282,2022-10-30,21.9,8.0,34.8,4.7,1009.6,3.8
WX02283,2022-10-31,18.5,0.0,47.4,12.4,1008.4,3.3
WX02284,2022-11-01,20.5,0.0,32.9,7.3,1015.0,2.2
WX02285,2022-11-02,19.4,0.0,42.2,11.0,1013.5,3.2
WX02286,2022-11-03,21.6,0.0,36.8,7.2,1014.2,3.8
WX02287,2022-11-04,22.8,0.0,41.8,5.5,1007.1,2.7
WX02288,2022-11-05,23.6,0.0,25.7,17.2,1008.0,4.1
WX02289,2022-11-06,24.1,0.0,27.2,11.0,1007.9,3.6
WX02290,2022-11-07,22.0,0.0,52.2,11.2,1001.1,1.4
WX02291,2022-11-08,16.5,0.0,45.2,13.3,1012.3,5.5
WX02292,2022-11-09,19.0,0.0,43.2,10.3,1009.5,2.2
WX02293,2022-11-10,20.4,0.0,28.2,7.6,1002.5,2.6
WX02294,2022-11-11,20.8,0.0,47.9,5.6,1006.7,3.1
WX02295,2022-11-12,16.1,0.0,31.7,7.1,1009.2,3.4
WX02296,2022-11-13,17.3,0.0,37.5,6.9,996.8,3.1
WX02297,2022-11-14,22.6,0.0,34.4,8.4,1011.0,4.9
WX02298,2022-11-15,20.5,0.0,42.3,3.4,1002.7,1.9
WX02299,2022-11-16,18.7,0.0,38.9,12.4,1006.6,3.5
WX02300,2022-11-17,17.2,0.0,48.4,16.7,1008.2,3.0
WX02301,2022-11-18,20.6,0.0,33.1,5.3,1001.7,1.7
WX02302,2022-11-19,19.2,0.0,37.2,9.0,1012.1,2.4
WX02303,2022-11-20,18.3,0.0,41.7,13.4,1008.9,2.8
WX02304,2022-11-21,16.4,0.0,41.6,9.7,1003.8,2.1
WX02305,2022-11-22,18.1,0.0,41.2,13.5,1002.5,4.2
WX02306,2022-11-23,18.8,0.0,27.1,9.2,1005.9,1.7
WX02307,2022-11-24,15.5,0.0,27.7,6.5,1008.7,2.1
WX02308,2022-11-25,16.0,0.0,30.9,11.1,1010.9,2.7
WX02309,2022-11-26,19.7,0.0,25.2,6.0,1008.9,2.1
WX02310,2022-11-27,18.2,0.0,45.9,13.1,1004.4,3.0
WX02311,2022-11-28,19.4,0.0,34.4,12.1,1006.3,1.3
WX02312,2022-11-29,18.1,0.0,41.0,3.5,1004.5,1.0
WX02313,2022-11-30,17.1,0.0,41.8,16.9,1012.0,1.0
WX02314,2022-12-01,14.5,0.0,26.4,6.7,1006.0,1.6
WX02315,2022-12-02,15.4,0.0,41.6,5.0,1002.6,2.7
WX02316,2022-12-03,15.6,0.0,31.1,1.0,1008.7,3.0
WX02317,2022-12-04,18.4,0.0,15.0,13.9,1010.0,4.1
WX02318,2022-12-05,18.9,0.0,26.3,14.9,1011.8,2.8
WX02319,2022-12-06,16.5,0.0,42.5,14.3,1012.1,2.8
WX02320,2022-12-07,19.0,0.0,25.0,12.5,1003.8,2.5
WX02321,2022-12-08,19.8,0.0,34.3,13.7,1009.2,2.0
WX02322,2022-12-09,18.6,0.0,42.3,10.5,996.8,2.4
WX02323,2022-12-10,18.7,0.0,27.8,11.5,1005.1,3.3
WX02324,2022-12-11,15.9,0.0,33.5,16.5,1009.8,1.7
WX02325,2022-12-12,14.5,0.0,35.6,11.1,1008.6,1.0
WX02326,2022-12-13,18.5,0.0,36.7,10.4,1013.8,1.4
WX02327,2022-12-14,19.9,0.0,30.9,7.0,1008.7,1.0
WX02328,2022-12-15,15.8,0.0,17.5,7.4,1010.7,1.8
WX02329,2022-12-16,14.5,0.0,28.8,16.0,1003.2,1.0
WX02330,2022-12-17,14.9,0.0,34.2,9.9,1010.0,2.6
WX02331,2022-12-18,19.3,0.0,18.6,9.8,1009.4,1.2
WX02332,2022-12-19,21.6,0.0,47.4,12.4,1006.8,2.7
WX02333,2022-12-20,16.9,0.0,32.1,10.7,1010.7,3.1
WX02334,2022-12-21,20.7,0.0,28.6,10.6,1013.3,2.2
WX02335,2022-12-22,19.3,0.0,50.6,5.9,1011.4,2.3
WX02336,2022-12-23,17.6,0.0,29.3,1.0,1011.3,1.9
WX02337,2022-12-24,15.9,0.0,38.5,8.7,1001.0,1.8
WX02338,2022-12-25,19.1,0.0,46.0,6.3,1007.6,1.0
WX02339,2022-12-26,14.9,0.0,38.0,14.4,1002.8,1.0
WX02340,2022-12-27,15.3,0.0,27.5,19.3,1007.8,2.1
WX02341,2022-12-28,19.1,0.0,41.5,9.3,1013.2,3.2
WX02342,2022-12-29,15.8,0.0,43.1,11.1,1006.8,2.5
WX02343,2022-12-30,18.9,0.0,24.8,7.1,1002.1,1.6
WX02344,2022-12-31,20.4,0.0,41.9,12.5,1011.3,1.4
WX02345,2023-01-01,19.6,0.0,32.6,13.8,1012.4,2.8
WX02346,2023-01-02,16.9,0.0,44.2,9.2,1008.2,2.3
WX02347,2023-01-03,18.5,0.0,37.6,14.1,1003.4,1.0
WX02348,2023-01-04,15.6,0.0,43.2,7.4,1007.0,2.9
WX02349,2023-01-05,18.9,0.0,49.2,10.0,1011.7,1.7
WX02350,2023-01-06,17.4,0.0,24.0,10.4,1005.7,1.0
WX02351,2023-01-07,19.6,0.0,27.6,5.0,1012.5,1.9
WX02352,2023-01-08,18.5,0.0,41.5,11.0,1001.9,2.7
WX02353,2023-01-09,16.4,0.0,26.5,13.3,1008.3,3.2
WX02354,2023-01-10,16.9,0.0,38.6,10.1,1006.7,2.4
WX02355,2023-01-11,19.1,0.0,43.3,13.5,1013.8,2.8
WX02356,2023-01-12,19.2,0.0,34.9,14.0,1008.4,1.0
WX02357,2023-01-13,21.1,0.0,21.2,5.5,1008.8,1.0
WX02358,2023-01-14,23.9,0.0,37.5,6.2,1012.4,2.8
WX02359,2023-01-15,17.6,0.0,31.4,12.2,1000.8,1.6
WX02360,2023-01-16,18.8,0.0,42.5,12.0,1015.2,1.8
WX02361,2023-01-17,14.8,0.0,34.3,6.8,1003.9,1.7
WX02362,2023-01-18,23.5,0.0,39.9,1.9,1000.9,3.1
WX02363,2023-01-19,18.5,0.0,27.0,11.6,1003.6,1.4
WX02364,2023-01-20,16.7,0.0,27.5,13.7,998.5,2.8
WX02365,2023-01-21,18.6,0.0,40.6,7.1,1010.7,3.6
WX02366,2023-01-22,20.7,0.0,40.2,16.4,1008.4,2.0
WX02367,2023-01-23,20.1,0.0,32.1,11.0,1002.9,4.1
WX02368,2023-01-24,18.4,0.0,20.5,13.4,997.1,2.3
WX02369,2023-01-25,20.5,0.0,23.2,11.6,1000.6,2.8
WX02370,2023-01-26,18.5,0.0,29.3,12.1,1006.0,3.3
WX02371,2023-01-27,17.1,0.0,24.5,1.0,1005.3,2.4
WX02372,2023-01-28,21.9,0.0,33.1,13.3,1008.5,3.1
WX02373,2023-01-29,14.2,0.0,28.1,21.6,1009.9,2.6
WX02374,2023-01-30,18.0,0.0,30.7,13.8,1002.6,2.9
WX02375,2023-01-31,18.1,0.0,35.3,12.8,1012.4,2.2
WX02376,2023-02-01,21.1,0.0,49.8,6.5,1012.4,3.6
WX02377,2023-02-02,18.6,0.0,28.9,12.8,1013.0,4.3
WX02378,2023-02-03,23.1,0.0,33.6,5.8,1009.1,2.7
WX02379,2023-02-04,21.9,0.0,41.0,17.8,1006.2,3.7
WX02380,2023-02-05,21.2,0.0,26.0,11.6,1003.5,4.8
WX02381,2023-02-06,23.3,0.0,28.5,6.9,1004.2,4.1
WX02382,2023-02-07,20.4,0.0,42.5,15.2,1003.6,4.5
WX02383,2023-02-08,23.6,0.0,46.1,15.5,1007.7,4.0
WX02384,2023-02-09,20.9,0.0,36.8,10.6,1005.8,3.4
WX02385,2023-02-10,19.1,0.0,26.7,9.7,1008.6,6.1
WX02386,2023-02-11,21.8,0.0,43.4,13.4,1008.5,2.4
WX02387,2023-02-12,22.0,0.0,36.7,10.7,1018.1,3.2
WX02388,2023-02-13,19.3,36.5,37.2,6.8,1006.9,2.4
WX02389,2023-02-14,18.5,0.0,34.2,12.0,1009.5,4.5
WX02390,2023-02-15,24.1,0.0,32.9,13.3,1005.4,3.9
WX02391,2023-02-16,22.3,0.0,21.4,11.1,1016.5,4.4
WX02392,2023-02-17,19.2,0.0,38.1,11.9,1010.0,3.7
WX02393,2023-02-18,20.0,0.0,47.6,11.8,1006.1,2.3
WX02394,2023-02-19,20.4,0.0,43.3,13.2,1015.4,4.1
WX02395,2023-02-20,21.2,0.0,42.5,18.0,1014.2,4.5
WX02396,2023-02-21,26.9,0.0,37.3,5.9,1006.3,4.7
WX02397,2023-02-22,20.0,0.0,29.2,10.3,1008.8,4.5
WX02398,2023-02-23,26.8,0.0,19.2,7.4,1009.8,3.3
WX02399,2023-02-24,20.7,0.0,44.5,12.8,1014.4,3.4
WX02400,2023-02-25,21.3,0.0,29.5,6.5,1014.7,3.1
WX02401,2023-02-26,24.1,0.0,32.7,10.0,1010.3,3.8
WX02402,2023-02-27,23.5,0.0,53.1,6.6,1006.6,5.1
WX02403,2023-02-28,20.4,0.0,45.8,4.1,1007.0,2.8
WX02404,2023-03-01,20.8,0.0,41.6,2.5,1011.2,4.6
WX02405,2023-03-02,22.0,0.0,50.9,11.6,1008.0,3.6
WX02406,2023-03-03,24.3,0.0,39.2,12.4,1009.7,4.9
WX02407,2023-03-04,25.8,0.0,42.3,9.4,1004.0,4.5
WX02408,2023-03-05,24.2,0.0,36.5,12.1,1003.0,4.4
WX02409,2023-03-06,24.0,0.0,28.6,11.9,1002.8,6.1
WX02410,2023-03-07,24.4,0.0,32.4,12.7,1009.5,6.0
WX02411,2023-03-08,22.1,0.0,39.2,17.1,1005.5,5.1
WX02412,2023-03-09,26.2,0.0,32.3,14.5,1001.9,5.5
WX02413,2023-03-10,23.2,5.7,32.1,9.2,1009.9,5.5
WX02414,2023-03-11,25.5,0.0,19.3,13.4,1010.4,4.3
WX02415,2023-03-12,27.4,0.0,35.0,10.2,1002.9,5.1
WX02416,2023-03-13,25.0,0.0,24.3,10.9,1008.3,5.2
WX02417,2023-03-14,28.4,0.0,40.4,11.4,1014.2,5.8
WX02418,2023-03-15,24.9,0.0,37.0,1.0,1008.3,6.3
WX02419,2023-03-16,26.6,0.0,27.6,8.2,1006.0,7.5
WX02420,2023-03-17,27.5,0.0,34.0,6.4,1001.1,7.8
WX02421,2023-03-18,25.3,45.5,27.3,8.7,1003.0,5.2
WX02422,2023-03-19,24.5,0.0,38.5,7.5,1011.2,6.0
WX02423,2023-03-20,32.1,0.0,34.0,15.8,1009.8,4.9
WX02424,2023-03-21,29.5,0.0,37.5,9.3,1006.6,7.5
WX02425,2023-03-22,24.2,0.0,28.5,9.0,1005.8,5.5
WX02426,2023-03-23,22.4,0.0,35.9,8.8,1010.1,6.9
WX02427,2023-03-24,27.7,0.0,47.6,14.2,1009.8,8.9
WX02428,2023-03-25,26.2,0.0,46.7,12.3,1007.4,6.0
WX02429,2023-03-26,28.3,0.0,35.9,13.3,1005.9,6.4
WX02430,2023-03-27,27.9,0.0,31.3,10.7,1011.6,6.7
WX02431,2023-03-28,24.4,14.3,50.6,6.1,1015.6,9.0
WX02432,2023-03-29,25.9,0.0,32.1,16.4,1000.4,6.1
WX02433,2023-03-30,27.1,0.0,32.6,10.0,1005.1,5.6
WX02434,2023-03-31,22.4,0.0,39.4,14.0,1004.3,8.6
WX02435,2023-04-01,29.8,0.0,51.1,5.7,1004.7,6.7
WX02436,2023-04-02,31.0,0.0,41.4,10.1,1007.4,4.9
WX02437,2023-04-03,33.1,0.0,40.8,7.1,1002.3,6.7
WX02438,2023-04-04,30.4,0.0,37.1,11.7,1009.2,5.1
WX02439,2023-04-05,29.8,0.0,40.8,13.1,1013.5,7.8
WX02440,2023-04-06,29.5,0.0,37.1,11.5,1010.5,7.7
WX02441,2023-04-07,29.9,0.0,33.1,9.2,1002.4,8.6
WX02442,2023-04-08,25.4,0.0,53.2,11.9,999.0,8.3
WX02443,2023-04-09,29.0,0.0,35.7,4.6,1011.5,7.6
WX02444,2023-04-10,24.4,0.0,28.0,10.3,1006.3,8.0
WX02445,2023-04-11,27.8,0.0,32.6,10.1,1005.0,6.6
WX02446,2023-04-12,31.6,0.0,35.9,11.1,1015.3,9.1
WX02447,2023-04-13,24.0,0.0,39.7,9.6,1008.7,8.2
WX02448,2023-04-14,29.8,0.0,46.2,11.8,1011.6,9.0
WX02449,2023-04-15,28.5,0.0,38.5,17.6,1014.3,9.7
WX02450,2023-04-16,26.9,0.0,30.2,21.4,1003.7,7.7
WX02451,2023-04-17,25.8,0.0,29.4,8.2,1004.5,8.9
WX02452,2023-04-18,30.8,0.0,35.3,10.4,1011.2,8.8
WX02453,2023-04-19,32.2,0.0,29.1,10.6,1008.7,8.7
WX02454,2023-04-20,25.6,0.0,45.6,10.0,1005.9,8.2
WX02455,2023-04-21,32.4,0.0,28.6,11.1,1004.3,6.4
WX02456,2023-04-22,28.7,0.0,28.5,3.8,1008.2,6.5
WX02457,2023-04-23,28.5,0.0,28.0,13.9,1012.8,7.9
WX02458,2023-04-24,31.9,0.0,35.1,11.8,1005.7,8.7
WX02459,2023-04-25,31.2,0.0,20.7,4.4,1010.0,8.6
WX02460,2023-04-26,32.0,0.0,32.5,14.0,1001.0,8.7
WX02461,2023-04-27,31.3,0.0,29.7,9.7,998.7,7.5
WX02462,2023-04-28,31.4,0.0,47.3,16.4,1015.2,10.3
WX02463,2023-04-29,32.2,0.0,28.4,13.0,1014.5,7.9
WX02464,2023-04-30,28.4,0.0,35.0,3.1,1015.7,9.2
WX02465,2023-05-01,29.1,0.0,36.0,9.4,1007.5,8.2
WX02466,2023-05-02,33.0,13.2,29.5,4.9,1010.0,10.0
WX02467,2023-05-03,32.8,0.0,49.3,10.2,1009.8,9.0
WX02468,2023-05-04,30.9,0.0,34.4,7.2,1008.2,8.7
WX02469,2023-05-05,28.2,68.9,40.1,7.1,1007.2,9.5
WX02470,2023-05-06,34.0,0.0,35.7,2.9,1007.3,9.7
WX02471,2023-05-07,32.3,19.6,39.1,13.5,1008.7,9.8
WX02472,2023-05-08,32.7,0.0,42.6,7.4,1013.5,9.0
WX02473,2023-05-09,34.7,0.0,28.3,3.5,1004.3,10.9
WX02474,2023-05-10,30.5,57.4,48.8,6.9,997.8,10.0
WX02475,2023-05-11,32.6,0.0,28.0,7.0,1013.6,8.1
WX02476,2023-05-12,33.0,0.0,29.2,9.9,1003.8,11.7
WX02477,2023-05-13,35.0,0.0,35.6,7.1,1009.6,10.3
WX02478,2023-05-14,32.8,0.0,40.5,15.0,1010.0,10.7
WX02479,2023-05-15,33.6,0.0,23.1,4.9,1005.9,8.7
WX02480,2023-05-16,37.4,0.0,43.5,8.5,1006.5,9.7
WX02481,2023-05-17,36.5,0.0,31.5,14.7,1004.6,10.8
WX02482,2023-05-18,34.1,0.0,30.0,13.5,1010.4,9.2
WX02483,2023-05-19,31.5,25.4,56.2,11.1,1010.6,9.9
WX02484,2023-05-20,30.9,0.0,37.1,7.3,1013.4,8.8
WX02485,2023-05-21,31.2,94.0,41.0,10.7,1004.1,8.0
WX02486,2023-05-22,30.4,0.0,31.4,7.6,1002.0,9.4
WX02487,2023-05-23,33.4,0.0,36.1,7.0,1003.2,8.9
WX02488,2023-05-24,32.1,0.0,41.4,8.7,1007.0,8.3
WX02489,2023-05-25,35.2,0.0,43.4,2.4,1005.0,9.8
WX02490,2023-05-26,34.3,10.6,35.2,12.7,1010.3,10.4
WX02491,2023-05-27,32.0,17.9,26.7,6.4,1003.0,9.2
WX02492,2023-05-28,36.0,17.3,35.7,14.6,1008.6,10.2
WX02493,2023-05-29,32.7,0.0,39.8,15.4,1011.1,11.4
WX02494,2023-05-30,31.0,0.0,37.0,11.8,1007.3,10.0
WX02495,2023-05-31,30.5,0.0,25.7,21.1,1014.4,9.7
WX02496,2023-06-01,31.0,0.0,80.0,11.0,1004.2,11.1
WX02497,2023-06-02,33.6,48.7,62.4,15.0,1007.1,9.7
WX02498,2023-06-03,35.1,0.0,71.3,4.3,1010.6,10.0
WX02499,2023-06-04,36.2,23.8,74.8,15.7,1017.3,8.8
WX02500,2023-06-05,33.9,2.7,70.3,16.0,997.8,10.4
WX02501,2023-06-06,32.5,0.0,75.1,7.7,1007.0,9.3
WX02502,2023-06-07,34.9,10.6,78.7,7.6,1010.1,9.6
WX02503,2023-06-08,33.6,0.0,79.0,10.9,1010.4,11.8
WX02504,2023-06-09,34.2,0.0,63.2,11.4,1010.3,8.9
WX02505,2023-06-10,34.7,25.4,65.4,6.8,1007.5,10.8
WX02506,2023-06-11,36.4,20.7,82.0,9.7,1004.7,11.5
WX02507,2023-06-12,32.4,21.9,71.9,11.9,1005.2,11.8
WX02508,2023-06-13,38.2,9.8,71.6,10.0,1010.1,10.0
WX02509,2023-06-14,30.9,55.7,78.7,9.4,1014.2,8.6
WX02510,2023-06-15,29.4,0.0,74.8,16.4,1011.6,10.9
WX02511,2023-06-16,29.0,14.9,56.1,4.1,1007.4,11.7
WX02512,2023-06-17,35.4,18.8,75.9,7.9,1011.6,9.4
WX02513,2023-06-18,30.2,0.0,69.5,17.8,1003.1,9.6
WX02514,2023-06-19,33.3,0.0,81.2,15.2,1001.3,6.6
WX02515,2023-06-20,35.8,37.8,74.6,14.6,999.7,9.9
WX02516,2023-06-21,33.0,0.0,76.5,7.9,1016.9,6.5
WX02517,2023-06-22,32.8,0.0,85.6,11.5,1011.1,11.8
WX02518,2023-06-23,32.5,32.6,70.2,6.5,1003.5,9.3
WX02519,2023-06-24,33.3,0.0,70.1,8.6,1009.8,8.3
WX02520,2023-06-25,29.3,14.0,81.4,9.4,1006.6,10.5
WX02521,2023-06-26,34.0,0.0,80.2,5.9,1011.0,8.9
WX02522,2023-06-27,31.4,42.1,68.3,4.9,1008.4,11.8
WX02523,2023-06-28,38.0,0.0,89.2,9.1,1003.7,9.0
WX02524,2023-06-29,35.3,47.7,73.4,11.2,1006.1,10.1
WX02525,2023-06-30,31.5,0.0,78.9,14.2,1004.7,9.5
WX02526,2023-07-01,36.6,38.7,79.5,10.5,1008.9,11.2
WX02527,2023-07-02,34.4,31.0,86.2,12.3,1004.2,8.6
WX02528,2023-07-03,34.2,0.0,76.5,6.3,1006.1,9.1
WX02529,2023-07-04,32.4,65.0,65.2,10.9,1005.7,10.8
WX02530,2023-07-05,33.4,0.0,73.8,7.5,1011.7,9.8
WX02531,2023-07-06,36.2,18.6,67.7,1.0,1007.0,11.4
WX02532,2023-07-07,34.7,0.0,67.8,11.9,1004.3,8.8
WX02533,2023-07-08,32.5,28.4,76.6,10.2,1007.6,9.4
WX02534,2023-07-09,30.7,0.0,69.3,5.9,1009.7,9.9
WX02535,2023-07-10,33.2,0.0,68.0,14.3,1009.7,11.2
WX02536,2023-07-11,33.9,0.0,78.3,10.3,1012.2,9.7
WX02537,2023-07-12,33.3,52.3,73.5,11.9,1006.4,10.1
WX02538,2023-07-13,35.3,11.0,72.0,8.7,1005.4,9.9
WX02539,2023-07-14,35.7,0.0,72.1,8.4,1001.3,8.1
WX02540,2023-07-15,32.0,8.6,68.8,15.1,1011.1,9.4
WX02541,2023-07-16,32.5,36.6,75.8,13.1,1008.9,11.0
WX02542,2023-07-17,32.0,40.3,70.7,4.9,1012.5,8.3
WX02543,2023-07-18,32.8,23.4,78.7,9.4,1002.6,9.0
WX02544,2023-07-19,33.3,0.0,66.1,13.1,1000.7,11.2
WX02545,2023-07-20,33.9,13.9,76.4,11.3,1015.3,8.9
WX02546,2023-07-21,30.8,36.0,58.9,9.5,1005.6,7.7
WX02547,2023-07-22,29.7,11.5,77.5,1.0,999.0,9.7
WX02548,2023-07-23,32.2,14.7,76.7,14.2,1013.5,8.8
WX02549,2023-07-24,30.9,0.0,64.1,10.6,1005.7,9.2
WX02550,2023-07-25,34.4,19.5,77.9,10.8,1009.6,8.9
WX02551,2023-07-26,31.6,31.0,90.2,16.0,1010.7,9.2
WX02552,2023-07-27,32.2,41.3,72.0,9.2,1009.7,8.0
WX02553,2023-07-28,30.6,0.0,76.5,12.3,1002.1,10.6
WX02554,2023-07-29,30.0,0.0,74.3,6.0,1010.4,8.8
WX02555,2023-07-30,34.7,0.0,81.2,10.2,1012.2,10.2
WX02556,2023-07-31,32.2,37.5,89.0,15.2,1002.7,9.0
WX02557,2023-08-01,33.0,13.6,81.8,6.8,1008.9,8.2
WX02558,2023-08-02,32.7,34.4,84.3,12.6,1009.6,10.1
WX02559,2023-08-03,32.5,0.0,76.8,9.0,1007.2,8.8
WX02560,2023-08-04,33.8,0.0,74.7,9.1,1007.7,7.8
WX02561,2023-08-05,32.6,0.0,93.6,7.2,1001.9,8.9
WX02562,2023-08-06,29.3,6.7,95.3,7.0,1003.7,10.1
WX02563,2023-08-07,29.8,18.2,81.4,14.1,1009.0,8.9
WX02564,2023-08-08,30.9,0.0,68.8,17.9,1007.9,8.0
WX02565,2023-08-09,31.7,23.3,59.2,9.4,1014.7,9.6
WX02566,2023-08-10,37.3,28.8,85.1,14.9,1009.1,8.6
WX02567,2023-08-11,35.6,40.4,66.8,14.7,1012.0,10.3
WX02568,2023-08-12,33.2,24.5,79.4,10.2,1008.7,8.8
WX02569,2023-08-13,29.9,55.5,71.2,13.9,1007.7,7.3
WX02570,2023-08-14,33.0,22.7,84.1,6.8,1007.1,8.7
WX02571,2023-08-15,30.9,52.9,82.8,10.7,1005.7,8.3
WX02572,2023-08-16,34.0,23.7,78.7,7.8,1001.7,6.9
WX02573,2023-08-17,31.8,0.0,75.1,9.5,1011.8,8.5
WX02574,2023-08-18,29.1,16.9,86.3,10.7,1001.1,7.5
WX02575,2023-08-19,30.7,16.1,76.1,15.0,1012.7,8.3
WX02576,2023-08-20,31.6,28.7,74.4,13.3,1007.8,8.1
WX02577,2023-08-21,27.8,27.7,67.0,9.3,1004.6,7.3
WX02578,2023-08-22,27.8,74.2,84.1,14.8,1007.3,9.0
WX02579,2023-08-23,28.5,2.1,77.5,4.9,1003.6,9.8
WX02580,2023-08-24,30.7,6.2,77.5,7.9,999.4,9.6
WX02581,2023-08-25,29.9,25.5,77.5,8.7,1008.2,6.3
WX02582,2023-08-26,27.9,40.5,71.4,14.1,1000.3,8.4
WX02583,2023-08-27,32.5,35.8,80.4,7.4,1007.0,8.0
WX02584,2023-08-28,29.0,22.3,73.1,5.5,1012.1,7.7
WX02585,2023-08-29,29.3,34.9,82.3,2.1,1014.3,6.6
WX02586,2023-08-30,28.8,21.2,70.6,5.5,997.4,6.6
WX02587,2023-08-31,30.8,0.0,67.2,7.0,1010.6,8.0
WX02588,2023-09-01,29.7,11.7,81.1,6.4,1006.2,5.2
WX02589,2023-09-02,28.3,10.6,75.3,8.2,1010.6,7.7
WX02590,2023-09-03,28.6,76.7,67.6,4.0,1007.3,6.6
WX02591,2023-09-04,29.0,13.5,74.3,12.4,1007.2,6.5
WX02592,2023-09-05,26.2,0.0,70.3,9.2,1004.8,6.3
WX02593,2023-09-06,34.8,0.0,70.5,14.9,1014.0,6.3
WX02594,2023-09-07,26.7,0.0,75.6,2.6,1009.9,6.9
WX02595,2023-09-08,30.2,19.3,75.5,18.3,1006.2,5.9
WX02596,2023-09-09,26.1,0.0,87.1,10.4,1008.7,7.9
WX02597,2023-09-10,25.6,14.4,60.3,18.1,1007.1,5.6
WX02598,2023-09-11,24.9,0.0,49.9,11.1,1004.7,6.6
WX02599,2023-09-12,26.8,47.1,69.5,9.6,996.4,6.7
WX02600,2023-09-13,25.7,30.4,68.9,7.8,1006.0,6.9
WX02601,2023-09-14,30.3,0.0,68.1,10.2,1016.6,8.7
WX02602,2023-09-15,24.7,20.2,75.3,19.9,1014.7,5.7
WX02603,2023-09-16,21.6,0.0,59.6,3.7,1009.1,6.8
WX02604,2023-09-17,26.9,7.4,77.9,13.9,1007.0,5.7
WX02605,2023-09-18,26.7,12.1,78.9,6.9,1005.4,6.9
WX02606,2023-09-19,27.3,59.1,73.5,18.4,1010.9,6.7
WX02607,2023-09-20,19.8,33.4,67.6,12.0,1011.2,4.9
WX02608,2023-09-21,25.7,0.0,69.7,12.4,1004.7,5.0
WX02609,2023-09-22,26.1,0.0,88.2,5.2,1007.8,7.2
WX02610,2023-09-23,23.6,0.0,68.5,11.2,1008.3,7.0
WX02611,2023-09-24,22.7,42.5,65.5,12.5,1014.4,5.3
WX02612,2023-09-25,24.7,21.8,69.3,9.6,1004.4,6.4
WX02613,2023-09-26,26.0,10.2,62.1,11.5,1008.4,5.8
WX02614,2023-09-27,27.3,0.0,73.8,12.1,1007.9,6.6
WX02615,2023-09-28,24.9,0.0,76.5,17.5,1005.6,6.8
WX02616,2023-09-29,22.5,0.0,76.1,7.9,1007.7,4.6
WX02617,2023-09-30,21.7,49.4,73.9,13.2,1011.8,5.7
WX02618,2023-10-01,22.6,0.0,41.6,11.1,1008.4,4.0
WX02619,2023-10-02,26.1,38.3,51.5,11.8,998.6,3.9
WX02620,2023-10-03,25.6,0.0,36.1,8.4,1020.2,5.4
WX02621,2023-10-04,22.8,0.0,22.5,10.4,1005.4,5.3
WX02622,2023-10-05,23.5,0.0,40.7,12.4,1010.7,4.9
WX02623,2023-10-06,22.0,0.0,38.9,19.5,1005.7,5.1
WX02624,2023-10-07,26.7,0.0,35.5,2.3,1010.0,3.0
WX02625,2023-10-08,22.6,82.8,34.6,3.7,1006.2,4.8
WX02626,2023-10-09,24.4,73.6,42.2,8.4,1011.8,4.9
WX02627,2023-10-10,20.1,0.0,27.9,10.7,1014.3,4.7
WX02628,2023-10-11,19.0,0.0,47.5,1.9,1012.1,4.7
WX02629,2023-10-12,23.0,63.1,36.7,5.8,1009.9,5.2
WX02630,2023-10-13,26.5,0.0,33.3,13.9,1006.3,4.5
WX02631,2023-10-14,22.8,0.0,39.3,4.4,1006.9,5.1
WX02632,2023-10-15,24.4,0.0,25.3,5.0,1009.7,3.9
WX02633,2023-10-16,23.9,0.0,31.2,12.3,1006.9,2.8
WX02634,2023-10-17,23.6,0.0,25.8,6.6,1007.1,6.4
WX02635,2023-10-18,22.3,80.6,30.2,11.5,1007.5,5.1
WX02636,2023-10-19,23.1,0.0,36.8,10.4,1006.7,3.7
WX02637,2023-10-20,22.9,0.0,30.4,17.5,1012.6,4.5
