report_id,user_id,species_id,latitude,longitude,report_date,image_filename,remarks,verification_status,admin_comments
CR01193,USR0245,SP0292,19.821418,74.598892,2025-08-31,CR01193_SP0292.jpg,Noticed unusual coloration,Verified,Duplicate of earlier report.
CR01194,USR0388,SP0337,19.892456,74.39353,2024-09-28,CR01194_SP0337.jpg,Seen during college nature trail,Verified,Cross-checked with expert - confirmed.
CR01195,USR0005,SP0437,19.807805,74.501896,2021-11-02,CR01195_SP0437.jpg,Noticed unusual coloration,Pending,Duplicate of earlier report.
CR01196,USR0444,SP0289,19.848647,74.362455,2017-03-13,CR01196_SP0289.jpg,Reported by local farmer,Verified,Duplicate of earlier report.
CR01197,USR0382,SP0093,19.894105,74.514061,2021-09-29,CR01197_SP0093.jpg,Spotted during morning walk,Verified,
CR01198,USR0420,SP0203,19.8099,74.360966,2020-03-08,CR01198_SP0203.jpg,Reported by local farmer,Verified,Needs a clearer photo.
CR01199,USR0176,SP0042,19.815356,74.429477,2024-02-18,CR01199_SP0042.jpg,Multiple individuals seen,Pending,Needs a clearer photo.
CR01200,USR0481,SP0211,19.908938,74.448634,2022-02-25,CR01200_SP0211.jpg,Multiple individuals seen,Pending,"Looks accurate, approved."
CR01201,USR0352,SP0226,19.895374,74.503596,2026-07-29,CR01201_SP0226.jpg,Seen during college nature trail,Verified,
CR01202,USR0399,SP0423,19.949449,74.573968,2020-01-21,CR01202_SP0423.jpg,Seen at riverbank,Pending,Cross-checked with expert - confirmed.
CR01203,USR0021,SP0442,19.825809,74.484399,2026-05-15,CR01203_SP0442.jpg,Nesting site found,Verified,Species ID corrected by reviewer.
CR01204,USR0342,SP0367,19.857424,74.405154,2022-04-18,CR01204_SP0367.jpg,Spotted during morning walk,Pending,Needs a clearer photo.
CR01205,USR0376,SP0424,19.86331,74.426734,2023-03-09,CR01205_SP0424.jpg,Spotted during morning walk,Verified,
CR01206,USR0190,SP0164,19.862066,74.495846,2017-11-28,CR01206_SP0164.jpg,Found near farm,Verified,Species ID corrected by reviewer.
CR01207,USR0021,SP0292,19.909667,74.419562,2024-05-03,CR01207_SP0292.jpg,Roadkill reported,Verified,Species ID corrected by reviewer.
CR01208,USR0461,SP0183,19.878068,74.445636,2021-11-19,CR01208_SP0183.jpg,Multiple individuals seen,Pending,"Looks accurate, approved."
CR01209,USR0251,SP0365,19.814776,74.362464,2024-04-09,CR01209_SP0365.jpg,Seen at riverbank,Verified,
CR01210,USR0221,SP0323,19.845192,74.372749,2025-09-03,CR01210_SP0323.jpg,Nesting site found,Verified,"Looks accurate, approved."
CR01211,USR0129,SP0058,19.882424,74.529859,2022-02-16,CR01211_SP0058.jpg,Seen during college nature trail,Verified,"Looks accurate, approved."
CR01212,USR0406,SP0358,19.839213,74.397109,2017-09-25,CR01212_SP0358.jpg,Roadkill reported,Verified,Cross-checked with expert - confirmed.
CR01213,USR0293,SP0059,19.826065,74.362992,2025-11-11,CR01213_SP0059.jpg,Reported by local farmer,Verified,Species ID corrected by reviewer.
CR01214,USR0069,SP0405,19.837828,74.36205,2025-09-09,CR01214_SP0405.jpg,Reported by local farmer,Pending,Species ID corrected by reviewer.
CR01215,USR0399,SP0180,19.81629,74.420861,2018-04-19,CR01215_SP0180.jpg,Noticed unusual coloration,Pending,Species ID corrected by reviewer.
CR01216,USR0189,SP0356,19.845572,74.353575,2017-10-21,CR01216_SP0356.jpg,Seen at riverbank,Pending,Species ID corrected by reviewer.
CR01217,USR0047,SP0026,19.895163,74.575368,2024-01-16,CR01217_SP0026.jpg,Spotted near temple pond,Verified,Cross-checked with expert - confirmed.
CR01218,USR0172,SP0345,19.868284,74.436419,2024-02-13,CR01218_SP0345.jpg,Reported by local farmer,Pending,Duplicate of earlier report.
CR01219,USR0374,SP0350,19.877898,74.584764,2018-12-04,CR01219_SP0350.jpg,Spotted during morning walk,Pending,Needs a clearer photo.
CR01220,USR0262,SP0015,19.85083,74.56475,2022-04-25,CR01220_SP0015.jpg,Noticed unusual coloration,Verified,Duplicate of earlier report.
CR01221,USR0408,SP0001,19.934428,74.410382,2018-08-26,CR01221_SP0001.jpg,Spotted during morning walk,Verified,Cross-checked with expert - confirmed.
CR01222,USR0281,SP0304,19.919413,74.536418,2025-06-20,CR01222_SP0304.jpg,Found near farm,Verified,Needs a clearer photo.
CR01223,USR0487,SP0166,19.92041,74.597766,2016-11-14,CR01223_SP0166.jpg,Noticed unusual coloration,Verified,"Looks accurate, approved."
CR01224,USR0213,SP0099,19.836218,74.509808,2019-04-30,CR01224_SP0099.jpg,Nesting site found,Pending,Needs a clearer photo.
CR01225,USR0104,SP0089,19.907216,74.457669,2019-12-25,CR01225_SP0089.jpg,Found near farm,Verified,"Looks accurate, approved."
CR01226,USR0494,SP0459,19.867514,74.534336,2025-02-07,CR01226_SP0459.jpg,Seen at riverbank,Verified,
CR01227,USR0312,SP0276,19.833614,74.501724,2021-02-09,CR01227_SP0276.jpg,Noticed unusual coloration,Verified,Cross-checked with expert - confirmed.
CR01228,USR0404,SP0340,19.839372,74.46465,2017-05-14,CR01228_SP0340.jpg,Seen at riverbank,Verified,Needs a clearer photo.
CR01229,USR0446,SP0258,19.918536,74.534381,2024-12-14,CR01229_SP0258.jpg,Multiple individuals seen,Verified,"Looks accurate, approved."
CR01230,USR0428,SP0075,19.935064,74.3912,2023-05-25,CR01230_SP0075.jpg,Noticed unusual coloration,Pending,
CR01231,USR0389,SP0357,19.937772,74.351366,2024-01-13,CR01231_SP0357.jpg,Found near farm,Verified,
CR01232,USR0475,SP0272,19.863157,74.53968,2020-05-18,CR01232_SP0272.jpg,Seen during college nature trail,Verified,Species ID corrected by reviewer.
CR01233,USR0236,SP0456,19.862772,74.514628,2023-08-07,CR01233_SP0456.jpg,Found near farm,Verified,
CR01234,USR0018,SP0038,19.869511,74.45852,2022-04-30,CR01234_SP0038.jpg,Seen at riverbank,Verified,
CR01235,USR0094,SP0106,19.830324,74.52305,2024-09-21,CR01235_SP0106.jpg,Spotted during morning walk,Verified,"Looks accurate, approved."
CR01236,USR0305,SP0364,19.949549,74.358,2023-01-25,CR01236_SP0364.jpg,Roadkill reported,Verified,
CR01237,USR0300,SP0240,19.84677,74.360043,2020-10-26,CR01237_SP0240.jpg,Spotted near temple pond,Pending,Species ID corrected by reviewer.
CR01238,USR0023,SP0155,19.820037,74.55063,2023-11-25,CR01238_SP0155.jpg,Seen at riverbank,Pending,"Looks accurate, approved."
CR01239,USR0492,SP0344,19.809229,74.414882,2021-02-11,CR01239_SP0344.jpg,Reported by local farmer,Verified,
CR01240,USR0343,SP0140,19.893857,74.350908,2025-01-28,CR01240_SP0140.jpg,Spotted during morning walk,Rejected,
CR01241,USR0032,SP0119,19.848899,74.471773,2025-01-07,CR01241_SP0119.jpg,Reported by local farmer,Verified,"Looks accurate, approved."
CR01242,USR0403,SP0159,19.939952,74.567638,2018-12-30,CR01242_SP0159.jpg,Reported by local farmer,Verified,Duplicate of earlier report.
CR01243,USR0264,SP0226,19.882967,74.506274,2023-03-09,CR01243_SP0226.jpg,Roadkill reported,Verified,
CR01244,USR0143,SP0372,19.810156,74.52954,2017-08-14,CR01244_SP0372.jpg,Seen during college nature trail,Verified,
CR01245,USR0302,SP0190,19.890899,74.555163,2019-02-01,CR01245_SP0190.jpg,Spotted during morning walk,Pending,
CR01246,USR0119,SP0404,19.937294,74.441507,2026-07-08,CR01246_SP0404.jpg,Seen during college nature trail,Rejected,
CR01247,USR0031,SP0091,19.859163,74.436052,2021-09-21,CR01247_SP0091.jpg,Noticed unusual coloration,Verified,"Looks accurate, approved."
CR01248,USR0449,SP0200,19.87878,74.502237,2021-11-25,CR01248_SP0200.jpg,Seen at riverbank,Verified,Duplicate of earlier report.
CR01249,USR0203,SP0103,19.947933,74.558558,2026-05-09,CR01249_SP0103.jpg,Reported by local farmer,Pending,Cross-checked with expert - confirmed.
CR01250,USR0192,SP0233,19.948154,74.466968,2021-10-29,CR01250_SP0233.jpg,Seen at riverbank,Pending,Cross-checked with expert - confirmed.
CR01251,USR0329,SP0363,19.82218,74.525002,2023-03-27,CR01251_SP0363.jpg,Found near farm,Verified,Needs a clearer photo.
CR01252,USR0421,SP0209,19.865634,74.402131,2024-06-04,CR01252_SP0209.jpg,Spotted during morning walk,Verified,
CR01253,USR0128,SP0437,19.942572,74.478518,2026-01-04,CR01253_SP0437.jpg,Seen at riverbank,Verified,Duplicate of earlier report.
CR01254,USR0066,SP0123,19.927892,74.452716,2024-10-23,CR01254_SP0123.jpg,Spotted during morning walk,Pending,Species ID corrected by reviewer.
CR01255,USR0005,SP0010,19.876407,74.474919,2017-09-15,CR01255_SP0010.jpg,Spotted near temple pond,Pending,Species ID corrected by reviewer.
CR01256,USR0012,SP0017,19.928893,74.45747,2016-12-25,CR01256_SP0017.jpg,Multiple individuals seen,Verified,Cross-checked with expert - confirmed.
CR01257,USR0477,SP0187,19.864536,74.467935,2017-06-26,CR01257_SP0187.jpg,Multiple individuals seen,Verified,Cross-checked with expert - confirmed.
CR01258,USR0208,SP0056,19.88303,74.42872,2020-12-15,CR01258_SP0056.jpg,Seen at riverbank,Rejected,Duplicate of earlier report.
CR01259,USR0236,SP0387,19.825745,74.440813,2024-03-31,CR01259_SP0387.jpg,Spotted during morning walk,Verified,Needs a clearer photo.
CR01260,USR0057,SP0157,19.888183,74.507163,2018-12-10,CR01260_SP0157.jpg,Spotted during morning walk,Pending,
CR01261,USR0232,SP0402,19.82696,74.48952,2026-01-18,CR01261_SP0402.jpg,Spotted near temple pond,Verified,Species ID corrected by reviewer.
CR01262,USR0172,SP0361,19.907975,74.536318,2020-01-27,CR01262_SP0361.jpg,Roadkill reported,Rejected,"Looks accurate, approved."
CR01263,USR0058,SP0161,19.903777,74.524336,2024-01-11,CR01263_SP0161.jpg,Spotted near temple pond,Verified,
CR01264,USR0343,SP0121,19.801111,74.591782,2024-07-29,CR01264_SP0121.jpg,Spotted near temple pond,Verified,"Looks accurate, approved."
CR01265,USR0321,SP0108,19.830917,74.387197,2018-02-05,CR01265_SP0108.jpg,Nesting site found,Verified,Duplicate of earlier report.
CR01266,USR0322,SP0333,19.830106,74.492983,2024-10-30,CR01266_SP0333.jpg,Multiple individuals seen,Verified,Needs a clearer photo.
CR01267,USR0389,SP0096,19.864835,74.406551,2026-06-25,CR01267_SP0096.jpg,Seen during college nature trail,Pending,Species ID corrected by reviewer.
CR01268,USR0291,SP0451,19.943456,74.566119,2023-01-25,CR01268_SP0451.jpg,Seen at riverbank,Rejected,
CR01269,USR0428,SP0413,19.803645,74.472769,2022-09-27,CR01269_SP0413.jpg,Spotted during morning walk,Verified,Species ID corrected by reviewer.
CR01270,USR0252,SP0139,19.801783,74.51948,2024-04-27,CR01270_SP0139.jpg,Seen during college nature trail,Pending,Duplicate of earlier report.
CR01271,USR0381,SP0154,19.865839,74.40269,2023-11-25,CR01271_SP0154.jpg,Found near farm,Verified,Species ID corrected by reviewer.
CR01272,USR0439,SP0007,19.804904,74.52673,2020-05-08,CR01272_SP0007.jpg,Noticed unusual coloration,Pending,Needs a clearer photo.
CR01273,USR0307,SP0233,19.847816,74.513876,2019-03-22,CR01273_SP0233.jpg,Nesting site found,Verified,"Looks accurate, approved."
CR01274,USR0391,SP0379,19.920608,74.360516,2016-12-18,CR01274_SP0379.jpg,Found near farm,Verified,"Looks accurate, approved."
CR01275,USR0339,SP0036,19.927622,74.385406,2017-09-17,CR01275_SP0036.jpg,Spotted near temple pond,Verified,Duplicate of earlier report.
CR01276,USR0241,SP0239,19.913354,74.357652,2022-03-13,CR01276_SP0239.jpg,Found near farm,Verified,
CR01277,USR0149,SP0011,19.818706,74.492615,2026-05-20,CR01277_SP0011.jpg,Nesting site found,Pending,Species ID corrected by reviewer.
CR01278,USR0031,SP0041,19.88047,74.510532,2026-06-15,CR01278_SP0041.jpg,Nesting site found,Pending,Duplicate of earlier report.
CR01279,USR0068,SP0153,19.927846,74.395155,2021-06-07,CR01279_SP0153.jpg,Seen at riverbank,Pending,Species ID corrected by reviewer.
CR01280,USR0251,SP0117,19.819314,74.504172,2019-06-01,CR01280_SP0117.jpg,Spotted during morning walk,Verified,
CR01281,USR0328,SP0268,19.924568,74.471597,2020-07-21,CR01281_SP0268.jpg,Found near farm,Rejected,Cross-checked with expert - confirmed.
CR01282,USR0440,SP0079,19.822098,74.467201,2023-09-13,CR01282_SP0079.jpg,Seen at riverbank,Verified,"Looks accurate, approved."
CR01283,USR0369,SP0290,19.92637,74.547417,2016-10-05,CR01283_SP0290.jpg,Nesting site found,Rejected,
CR01284,USR0015,SP0004,19.856023,74.430738,2018-02-10,CR01284_SP0004.jpg,Seen at riverbank,Pending,
CR01285,USR0396,SP0426,19.893147,74.422754,2019-02-12,CR01285_SP0426.jpg,Multiple individuals seen,Verified,Species ID corrected by reviewer.
CR01286,USR0043,SP0191,19.803037,74.393364,2022-05-03,CR01286_SP0191.jpg,Seen at riverbank,Verified,
CR01287,USR0469,SP0221,19.838295,74.55697,2025-06-16,CR01287_SP0221.jpg,Seen at riverbank,Verified,
CR01288,USR0377,SP0176,19.916307,74.353873,2023-06-09,CR01288_SP0176.jpg,Spotted during morning walk,Pending,
CR01289,USR0215,SP0368,19.909429,74.528347,2022-06-01,CR01289_SP0368.jpg,Spotted during morning walk,Verified,Duplicate of earlier report.
CR01290,USR0202,SP0148,19.908542,74.449351,2021-02-12,CR01290_SP0148.jpg,Seen at riverbank,Rejected,Duplicate of earlier report.
CR01291,USR0292,SP0359,19.870742,74.354932,2023-03-21,CR01291_SP0359.jpg,Reported by local farmer,Verified,
CR01292,USR0371,SP0371,19.928868,74.534379,2022-10-24,CR01292_SP0371.jpg,Noticed unusual coloration,Pending,
CR01293,USR0178,SP0312,19.891284,74.585614,2019-01-19,CR01293_SP0312.jpg,Spotted during morning walk,Pending,Needs a clearer photo.
CR01294,USR0196,SP0275,19.819035,74.405959,2018-03-09,CR01294_SP0275.jpg,Multiple individuals seen,Verified,Duplicate of earlier report.
CR01295,USR0005,SP0260,19.843787,74.58189,2022-05-26,CR01295_SP0260.jpg,Seen at riverbank,Verified,Cross-checked with expert - confirmed.
CR01296,USR0330,SP0314,19.923025,74.378523,2017-10-11,CR01296_SP0314.jpg,Spotted near temple pond,Pending,"Looks accurate, approved."
CR01297,USR0333,SP0452,19.845488,74.532998,2022-11-22,CR01297_SP0452.jpg,Seen during college nature trail,Pending,Cross-checked with expert - confirmed.
CR01298,USR0187,SP0348,19.942787,74.548515,2024-05-24,CR01298_SP0348.jpg,Seen at riverbank,Verified,Duplicate of earlier report.
CR01299,USR0380,SP0349,19.911109,74.542027,2024-06-15,CR01299_SP0349.jpg,Roadkill reported,Verified,Species ID corrected by reviewer.
CR01300,USR0386,SP0256,19.948758,74.424792,2026-04-11,CR01300_SP0256.jpg,Spotted near temple pond,Pending,"Looks accurate, approved."
CR01301,USR0321,SP0359,19.933975,74.594996,2024-10-19,CR01301_SP0359.jpg,Spotted during morning walk,Verified,
CR01302,USR0346,SP0169,19.822031,74.478342,2021-01-06,CR01302_SP0169.jpg,Nesting site found,Verified,Duplicate of earlier report.
CR01303,USR0426,SP0028,19.894263,74.484054,2025-01-02,CR01303_SP0028.jpg,Found near farm,Verified,Needs a clearer photo.
CR01304,USR0251,SP0352,19.859645,74.585999,2024-08-07,CR01304_SP0352.jpg,Spotted during morning walk,Verified,Cross-checked with expert - confirmed.
CR01305,USR0436,SP0426,19.824101,74.523395,2017-08-05,CR01305_SP0426.jpg,Multiple individuals seen,Verified,"Looks accurate, approved."
CR01306,USR0031,SP0300,19.802902,74.351541,2022-01-27,CR01306_SP0300.jpg,Spotted near temple pond,Verified,"Looks accurate, approved."
CR01307,USR0450,SP0162,19.805263,74.597975,2026-02-25,CR01307_SP0162.jpg,Spotted during morning walk,Pending,Species ID corrected by reviewer.
CR01308,USR0303,SP0105,19.856564,74.569073,2018-09-10,CR01308_SP0105.jpg,Found near farm,Rejected,Cross-checked with expert - confirmed.
CR01309,USR0310,SP0425,19.854735,74.517725,2026-05-07,CR01309_SP0425.jpg,Seen at riverbank,Pending,
CR01310,USR0016,SP0368,19.930136,74.532922,2026-02-03,CR01310_SP0368.jpg,Roadkill reported,Verified,"Looks accurate, approved."
CR01311,USR0129,SP0338,19.928917,74.48302,2024-03-25,CR01311_SP0338.jpg,Spotted during morning walk,Rejected,Needs a clearer photo.
CR01312,USR0422,SP0045,19.869717,74.51304,2025-01-14,CR01312_SP0045.jpg,Seen during college nature trail,Rejected,
CR01313,USR0448,SP0255,19.889512,74.513313,2024-01-13,CR01313_SP0255.jpg,Noticed unusual coloration,Pending,
CR01314,USR0450,SP0002,19.895548,74.474663,2016-12-15,CR01314_SP0002.jpg,Seen during college nature trail,Verified,Species ID corrected by reviewer.
CR01315,USR0272,SP0166,19.835829,74.375926,2026-04-29,CR01315_SP0166.jpg,Nesting site found,Verified,
CR01316,USR0452,SP0043,19.932545,74.511217,2024-02-16,CR01316_SP0043.jpg,Seen during college nature trail,Pending,Cross-checked with expert - confirmed.
CR01317,USR0382,SP0387,19.926032,74.390818,2023-12-14,CR01317_SP0387.jpg,Seen at riverbank,Verified,"Looks accurate, approved."
CR01318,USR0063,SP0120,19.863059,74.570498,2018-01-15,CR01318_SP0120.jpg,Spotted during morning walk,Rejected,"Looks accurate, approved."
CR01319,USR0215,SP0114,19.839108,74.527706,2019-04-18,CR01319_SP0114.jpg,Multiple individuals seen,Pending,Needs a clearer photo.
CR01320,USR0483,SP0384,19.828441,74.535122,2025-02-15,CR01320_SP0384.jpg,Seen at riverbank,Verified,
CR01321,USR0121,SP0189,19.910477,74.555181,2019-10-03,CR01321_SP0189.jpg,Roadkill reported,Verified,Needs a clearer photo.
CR01322,USR0011,SP0312,19.883703,74.403882,2025-01-14,CR01322_SP0312.jpg,Nesting site found,Rejected,Species ID corrected by reviewer.
CR01323,USR0340,SP0420,19.919916,74.546163,2022-01-02,CR01323_SP0420.jpg,Seen during college nature trail,Pending,Duplicate of earlier report.
CR01324,USR0287,SP0289,19.916704,74.464205,2020-01-19,CR01324_SP0289.jpg,Reported by local farmer,Verified,Needs a clearer photo.
CR01325,USR0419,SP0406,19.930051,74.390518,2024-06-20,CR01325_SP0406.jpg,Roadkill reported,Verified,Species ID corrected by reviewer.
CR01326,USR0403,SP0236,19.837815,74.444057,2020-06-20,CR01326_SP0236.jpg,Spotted during morning walk,Verified,Duplicate of earlier report.
CR01327,USR0140,SP0349,19.901347,74.416275,2024-09-28,CR01327_SP0349.jpg,Spotted near temple pond,Pending,
CR01328,USR0347,SP0271,19.940316,74.59003,2018-05-14,CR01328_SP0271.jpg,Multiple individuals seen,Pending,"Looks accurate, approved."
CR01329,USR0270,SP0063,19.854198,74.429918,2026-03-07,CR01329_SP0063.jpg,Roadkill reported,Pending,Needs a clearer photo.
CR01330,USR0184,SP0171,19.84643,74.478224,2020-09-07,CR01330_SP0171.jpg,Roadkill reported,Verified,Duplicate of earlier report.
CR01331,USR0125,SP0378,19.944917,74.564603,2021-02-11,CR01331_SP0378.jpg,Roadkill reported,Verified,Cross-checked with expert - confirmed.
CR01332,USR0036,SP0231,19.871662,74.44662,2024-11-15,CR01332_SP0231.jpg,Found near farm,Verified,Needs a clearer photo.
CR01333,USR0231,SP0443,19.818076,74.474463,2017-03-17,CR01333_SP0443.jpg,Seen during college nature trail,Verified,Duplicate of earlier report.
CR01334,USR0155,SP0347,19.810289,74.42056,2019-09-26,CR01334_SP0347.jpg,Found near farm,Verified,Duplicate of earlier report.
CR01335,USR0188,SP0459,19.911398,74.435941,2020-05-03,CR01335_SP0459.jpg,Reported by local farmer,Verified,Cross-checked with expert - confirmed.
CR01336,USR0420,SP0165,19.910277,74.442168,2023-06-24,CR01336_SP0165.jpg,Spotted near temple pond,Verified,
CR01337,USR0031,SP0140,19.815412,74.359342,2026-02-19,CR01337_SP0140.jpg,Seen at riverbank,Verified,Species ID corrected by reviewer.
CR01338,USR0185,SP0395,19.881242,74.505008,2020-05-03,CR01338_SP0395.jpg,Seen during college nature trail,Verified,Needs a clearer photo.
CR01339,USR0160,SP0125,19.876276,74.434086,2020-01-08,CR01339_SP0125.jpg,Noticed unusual coloration,Verified,
CR01340,USR0266,SP0276,19.845764,74.412805,2025-10-07,CR01340_SP0276.jpg,Multiple individuals seen,Pending,Duplicate of earlier report.
CR01341,USR0108,SP0417,19.860555,74.525981,2016-12-01,CR01341_SP0417.jpg,Found near farm,Rejected,Duplicate of earlier report.
CR01342,USR0240,SP0045,19.880797,74.515666,2024-07-20,CR01342_SP0045.jpg,Multiple individuals seen,Rejected,
CR01343,USR0254,SP0263,19.900393,74.565509,2024-03-16,CR01343_SP0263.jpg,Spotted during morning walk,Verified,
CR01344,USR0244,SP0337,19.884614,74.432427,2021-10-10,CR01344_SP0337.jpg,Found near farm,Verified,
